cycle,p1Fitness,p2Fitness,averageTotalFitness
1252,50,40,61.5
1253,42,42,61.5
1254,46,44,61.5
1255,44,50,61.5
1256,42,42,61.5
1257,46,44,61.5
1258,40,62,61.5
1259,40,48,61.5
1260,40,58,61.5
1261,50,48,61.5
1262,46,42,61.5
1263,48,42,61.5
1264,42,42,61.5
1265,40,42,61.5
1266,38,48,61.5
1267,44,38,61.5
1268,38,44,61.5
1269,38,46,61.5
1270,38,48,61.5
1271,50,60,61.5
1272,48,48,61.5
1273,42,48,61.5
1274,42,44,61.5
1275,42,42,61.5
1276,42,56,61.5
1277,42,42,61.5
1278,42,42,61.5
1279,42,48,61.5
1280,44,42,61.5
1281,42,48,61.5
1282,42,46,61.5
1283,48,46,61.5
1284,44,48,61.5
1285,48,44,61.5
1286,58,44,61.5
1287,44,46,61.5
1288,44,46,61.5
1289,40,44,61.5
1290,48,42,61.5
1291,42,44,61.5
1292,42,40,61.5
1293,58,40,61.5
1294,46,46,61.5
1295,56,50,61.5
1296,48,50,61.5
1297,52,52,61.5
1298,54,62,61.5
1299,60,56,61.5
1300,70,60,61.5
1301,62,64,61.5
1302,50,56,61.5
1303,52,50,61.5
1304,54,50,61.5
1305,48,52,61.5
1306,48,44,61.5
1307,40,44,61.5
1308,58,40,61.5
1309,46,46,61.5
1310,40,46,61.5
1311,40,40,61.5
1312,40,40,61.5
1313,40,40,61.5
1314,46,40,61.5
1315,52,42,61.5
1316,42,52,61.5
1317,38,42,61.5
1318,38,46,61.5
1319,38,54,61.5
1320,38,50,61.5
1321,38,40,61.5
1322,38,38,61.5
1323,42,42,61.5
1324,42,48,61.5
1325,36,42,61.5
1326,48,38,61.5
1327,38,42,61.5
1328,38,42,61.5
1329,38,38,61.5
1330,46,44,61.5
1331,42,56,61.5
1332,52,42,61.5
1333,42,42,61.5
1334,42,42,61.5
1335,42,48,61.5
1336,50,44,61.5
1337,52,46,61.5
1338,58,56,61.5
1339,54,62,61.5
1340,68,56,61.5
1341,56,62,61.5
1342,50,58,61.5
1343,50,50,61.5
1344,50,70,61.5
1345,50,58,61.5
1346,48,56,61.5
1347,52,48,61.5
1348,46,48,61.5
